codigo_ine_provincia,nombre_provincia,nombre_fundacion,enlace_detalle,codigo_registro,timestamp,nif,numero_registro,fecha_extincion,fecha_constitucion,fecha_inscripcion,domicilio,localidad,codigo_postal,provincia_detalle,telefono,fax,email,web,fecha_extraccion
47,Valladolid,FRONTERA DEL CONOCIMIENTO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15648&index=1&lang=es_ES,=15648,2026-01-27T18:52:39.521628,G47710025,1644CUL,,07/06/2013,14/04/2014,"Plaza del Val, nº 5 bis bajo",Valladolid,47003,Valladolid,,,,,2026-01-27T19:21:42.653884
47,Valladolid,APTIVA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15665&index=1&lang=es_ES,=15665,2026-01-27T18:52:39.541120,G47712815,1596EDU,,02/08/2013,30/09/2013,"C/ Jardines de la Alambra, número 4 5ºD",Valladolid,47011,Valladolid,,,,,2026-01-27T19:21:44.382609
47,Valladolid,MADISON,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15793&index=1&lang=es_ES,=15793,2026-01-27T18:52:39.558913,G47605746,1720CUL,,18/07/2007,16/02/2015,"C./ Juan García Hortelano, 43 Edificio Telecyl",Valladolid,47014,Valladolid,,,,,2026-01-27T19:21:46.330338
47,Valladolid,INDAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15942&index=1&lang=es_ES,=15942,2026-01-27T18:52:39.572472,G47696265,43EMP,,04/09/2012,29/11/2012,"C/ Camino del Cabildo, nº 114",Valladolid,47009,Valladolid,,,,,2026-01-27T19:21:48.262780
47,Valladolid,RENAULT GROUP ESPAÑA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17288&index=1&lang=es_ES,=17288,2026-01-27T18:52:39.603389,G47013487,1303SND,,05/11/1963,09/07/1964,"Ctra. de Madrid, Km. 185",Valladolid,47008,Valladolid,983417998.0,983417997.0,juan-antonio.pintado@renault.com,,2026-01-27T19:21:50.600027
47,Valladolid,SOCIEDAD Y DESARROLLO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17291&index=1&lang=es_ES,=17291,2026-01-27T18:52:39.624058,G47295837,1306SND,,30/01/1992,25/02/1993,"Calle Panaderos, 4, 1º A",Valladolid,47004,Valladolid,983397422.0,983308067.0,jvidau@vidauabogados.com,,2026-01-27T19:21:52.908586
47,Valladolid,INTRAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17292&index=1&lang=es_ES,=17292,2026-01-27T18:52:39.644461,G47345061,1307SND,,30/08/1994,02/03/1995,"C/Martín Santos Romero, nº1,",Valladolid,47016,Valladolid,983399633.0,983217565.0,intras@intras.es,http://www.intras.es,2026-01-27T19:21:55.513105
47,Valladolid,AUTOEMPLEO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17293&index=1&lang=es_ES,=17293,2026-01-27T18:52:39.664932,G47337571,1308SND,,24/02/1994,05/05/1995,"C/Gavilla, 5. 4º B",Valladolid,47014,Valladolid,983334843.0,,,,2026-01-27T19:21:57.452117
47,Valladolid,DELEGACIÓN DE LA FUNDACIÓN CRISTIANA PARA NIÑOS Y ANCIANOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17294&index=1&lang=es_ES,=17294,2026-01-27T18:52:39.685503,G47362223,1309SND,,13/09/1995,16/01/1996,"c/ Arrabal, 13 - Bajo A",Laguna de Duero,47140,Valladolid,983545206.0,983544750.0,fcna@fcnaes.org,http://www.fcnaes.org,2026-01-27T19:21:59.174744
47,Valladolid,ESPADAÑA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17295&index=1&lang=es_ES,=17295,2026-01-27T18:52:39.705894,G47397666,1310SND,,13/06/1997,02/10/1997,"c/ Fuente El Sol, 2. Entreplanta",Valladolid,47009,Valladolid,983201864.0,609941476.0,carbarberos@yahoo.es,,2026-01-27T19:22:01.251375
47,Valladolid,SOLAVIEYA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17296&index=1&lang=es_ES,=17296,2026-01-27T18:52:39.728205,G47416409,1311SND,,15/05/1998,21/09/1998,"C/Panaderos, 4-1°A",Valladolid,47004,Valladolid,983397422.0,983308067.0,mariam@vidauabogados.com,,2026-01-27T19:22:03.562709
47,Valladolid,DESARROLLO Y PERSONA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17297&index=1&lang=es_ES,=17297,2026-01-27T18:52:39.750194,G47462700,1312SND,,07/07/2000,25/01/2001,"C/Profesor Adolfo Miaja de la Muela, 11 - 1°B",Valladolid,47014,Valladolid,,983379505.0,inf@desarrolloypersona.org,http://www.desarrollloypersona.org,2026-01-27T19:22:06.952228
47,Valladolid,DEPORTE SIN BARRERAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17298&index=1&lang=es_ES,=17298,2026-01-27T18:52:39.766404,G47650502,1313SND,,19/08/2009,09/04/2010,"Plaza de España, 6-1º Oficina 13-14",Valladolid,47001,Valladolid,,,,,2026-01-27T19:22:08.735603
47,Valladolid,KUMEN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17299&index=1&lang=es_ES,=17299,2026-01-27T18:52:39.783369,G47651336,1314SND,,30/06/2009,27/04/2010,"Calle Paulina Harriet, nº 6, entreplanta",Valladolid,47006,Valladolid,983232184.0,983232184.0,info@kumenfundacion.org,http://www.kumenfundacion.org,2026-01-27T19:22:10.746509
47,Valladolid,PARA LA INVESTIGACIÓN EN ANÁLISIS DE PATRONES DE SALUD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17862&index=1&lang=es_ES,=17862,2026-01-27T18:52:39.798891,G47769401,1990JUS,,02/06/2017,16/01/2018,"Calle Lago de Sanabria 4, 1º D",VALLADOLID,47012,Valladolid,915625628.0,,,,2026-01-27T19:22:12.396375
47,Valladolid,VICTORINE LE DIEU ESPAÑA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18249&index=1&lang=es_ES,=18249,2026-01-27T18:52:39.810451,G47793294,2328JUS,,24/07/2019,05/10/2020,"Ctra. de Rueda, 62",Valladolid,47008,Valladolid,686219735.0,,,,2026-01-27T19:22:14.139596
47,Valladolid,SAMYL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18566&index=1&lang=es_ES,=18566,2026-01-27T18:52:39.829973,G16873606,2488JUS,,07/07/2021,31/01/2022,"C/ Don Sancho, 10 planta 1º puerta A",Valladolid,47002,Valladolid,983218681.0,,,,2026-01-27T19:22:15.743971
47,Valladolid,RECOLETAS RED HOSPITALARIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18333&index=1&lang=es_ES,=18333,2026-01-27T18:52:39.840581,G01666403,2570JUS,,29/05/2020,11/07/2022,"C/ Constitución, 8, 1º Izquierda",Valladolid,47001,Valladolid,,,,,2026-01-27T19:22:17.674909
47,Valladolid,DORIS BENEGAS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18431&index=1&lang=es_ES,=18431,2026-01-27T18:52:39.860936,G02986396,2608JUS,,21/12/2020,31/08/2022,"Calle Doctrinos, 4, 3º D.",Valladolid,47001,Valladolid,,,,,2026-01-27T19:22:19.515916
47,Valladolid,MARISTAS COMPOSTELA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18768&index=1&lang=es_ES,=18768,2026-01-27T18:52:39.871296,G72470586,2674JUS,,01/09/2022,23/01/2023,"Avenida de Madrid, número 66",Valladolid,47008,Valladolid,,,,,2026-01-27T19:22:21.774760
48,Bizkaia,LEONARDO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3455&index=1&lang=es_ES,=3455,2026-01-27T18:52:43.360483,G95023941,448EDU,,29/03/1999,01/06/1999,"Avenida de San Antonio, 26 - 4º A",Etxebarri,48450,Vizcaya,944399269.0,944398704.0,goikoana@fundacionindautxu.com,"http://www.fundacionindautxu,com",2026-01-27T19:22:23.449960
48,Bizkaia,LÓPEZ DE HARO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4385&index=1&lang=es_ES,=4385,2026-01-27T18:52:43.381286,G95217691,647EDU,,26/06/2002,10/12/2002,"C/. Estrada de Masustegui, 347",Bilbao,48002,Vizcaya,944393498.0,944393583.0,elenaldh@telefonica.net,,2026-01-27T19:22:25.680406
48,Bizkaia,HORREUM FUNDAZIOA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4388&index=1&lang=es_ES,=4388,2026-01-27T18:52:43.391808,G95195012,685EDU,,17/01/2002,09/07/2003,"C/. María Díaz de Haro, 14 - 5º Exterior Derecha",Bilbao,48013,Vizcaya,944418705.0,944422586.0,msarasola@horreum.net,,2026-01-27T19:22:27.490321
48,Bizkaia,MAITE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5472&index=1&lang=es_ES,=5472,2026-01-27T18:52:43.411017,G95604260,1234EDU,,18/03/2010,09/04/2010,"C/ Sarriena, s/n - Erandio del Campus de Bizkaia de la Universidad del País Vasco",Leioa,48940,Vizcaya,946018191.0,946018190.0,contacto@fundacionmaite.org,http://www.fundacionmaite.org,2026-01-27T19:22:29.293814
48,Bizkaia,SOCIEDAD VASCO NAVARRA DE PEDIATRIA / EUSKAL HERRIKO PEDIATRI ELKARTEA FUNDAZIOA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=5499&index=1&lang=es_ES,=5499,2026-01-27T18:52:43.424647,G95603890,1292EDU,,04/03/2010,21/09/2010,"c/Lersundi, 9 - Colegio de Médicos de Vizcaya",Bilbao,48009,Vizcaya,,,,,2026-01-27T19:22:31.461714
48,Bizkaia,BANCO BILBAO VIZCAYA ARGENTARIA (FUNDACIÓN BBVA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10032&index=1&lang=es_ES,=10032,2026-01-27T18:52:43.439724,G78668555,138CUL,,19/10/1988,21/04/1989,"Plaza San Nicolas, 4",Bilbao,48005,Vizcaya,944874474.0,944234418.0,informacion@fbbva.es,http://www.fbbva.es,2026-01-27T19:22:34.289674
48,Bizkaia,VOCENTO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=10167&index=1&lang=es_ES,=10167,2026-01-27T18:52:43.453587,G48426290,151CUL,,18/07/1989,30/11/1989,"C/ Gran Vía de Don Diego López de Haro, núm. 45, 3ª planta",Bilbao,48009,Vizcaya,944794610.0,915426318.0,eyy@vocento.com,http://www.vocento.com,2026-01-27T19:22:36.187223
48,Bizkaia,"PARA LA PROMOCIÓN DE LA CALIDAD DE LA VIDA, CALVIDA",https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14532&index=1&lang=es_ES,=14532,2026-01-27T18:52:43.467389,G95251906,546CUL,,20/02/2003,01/10/2003,"C/. Zubileta,16",Baracaldo,48903,Vizcaya,944420232.0,,,,2026-01-27T19:22:37.905116
48,Bizkaia,OBSERVATORIO DEL TRANSPORTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14877&index=1&lang=es_ES,=14877,2026-01-27T18:52:43.484688,G95399259,692CUL,,23/11/2005,25/01/2006,"C/. Estación de Zorroza, 1 - Bajo",Bilbao,48013,Vizcaya,,,,,2026-01-27T19:22:39.650819
48,Bizkaia,GAVIA +,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15393&index=1&lang=es_ES,=15393,2026-01-27T18:52:43.505663,G95609038,986CUL,,21/04/2010,17/03/2011,C/ Iparraguirre nº 46 - 5.1.,Bilbao,48001,Vizcaya,,,info@fundaciongavia.com,,2026-01-27T19:22:41.609569
48,Bizkaia,CIVIL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15427&index=1&lang=es_ES,=15427,2026-01-27T18:52:43.516007,G95626347,956CUL,,24/09/2010,10/11/2010,"C/. Diputación, 1",Bilbao,48009,Vizcaya,944801718.0,944644973.0,,,2026-01-27T19:22:43.298421
48,Bizkaia,APRENDIS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15536&index=1&lang=es_ES,=15536,2026-01-27T18:52:43.588527,G95693263,1545EDU,,28/06/2012,01/04/2013,"C/ Licenciado Poza, 31 - planta 7º",Bilbao,48011,Vizcaya,,,,,2026-01-27T19:22:45.096000
48,Bizkaia,FAIR SATURDAY,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15880&index=1&lang=es_ES,=15880,2026-01-27T18:52:43.616270,G95820114,1781CUL,,25/09/2015,23/11/2015,"Urbanización Isuskiza 304, nº 39",Plentzia,48620,Vizcaya,,,,,2026-01-27T19:22:47.461332
48,Bizkaia,FUNDACIÓN LABORAL DE LA FÁBRICA ESPAÑOLA DE PRODUCTOS QUÍMICOS Y FARMACÉUTICOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15903&index=1&lang=es_ES,=15903,2026-01-27T18:52:43.629966,G48099022,5EMP,,25/05/1971,18/01/1972,"C/ Máximo Aguirre, 14 Lamiaco-Lejona (Vizcaya) - 48940",Lamiaco,48940,Vizcaya,944818300.0,,msoroa@faes.es,,2026-01-27T19:22:49.800972
48,Bizkaia,LABORAL PROINTEGRACIÓN DE DISMINUIDOS FÍSICOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15909&index=1&lang=es_ES,=15909,2026-01-27T18:52:43.650439,,9EMP,,17/03/1977,07/07/1977,"C/ Luzarra, 18, 1º",Bilbao,48014,Vizcaya,,,,,2026-01-27T19:22:51.695136
48,Bizkaia,LATINO GRAMEEN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=16708&index=1&lang=es_ES,=16708,2026-01-27T18:52:43.661116,G83951392,723SND,,12/07/2004,28/10/2004,"Avenida de Leioa, 39-B Escalera Izquierda 2º Centro",Getxo,48992,Vizcaya,,,secretario@funlag.org,http://www.funlag.org,2026-01-27T19:22:54.256572
48,Bizkaia,ANESVAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17300&index=1&lang=es_ES,=17300,2026-01-27T18:52:43.681541,G48308795,1315SND,,23/03/1992,18/11/1992,"C/ Henao, 29-31 planta 1º",Bilbao,48009,Vizcaya,944418008.0,944410739.0,gorkagoikoetxeta@anesvad.org,http://www.anesvad.org,2026-01-27T19:22:56.624710
48,Bizkaia,VIVIENDAS DE VIZCAYA FUNDACIÓN,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17301&index=1&lang=es_ES,=17301,2026-01-27T18:52:43.692669,G48562060,1316SND,,08/07/1993,22/04/1994,"C/Gran Vía, 19-21 4ª Planta",Bilbao,48001,Vizcaya,914167433.0,914167999.0,jlv@v-v.es,,2026-01-27T19:22:58.674693
48,Bizkaia,EROSKI,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17302&index=1&lang=es_ES,=17302,2026-01-27T18:52:43.712988,G48921944,1317SND,,05/08/1997,17/11/1997,"Barrio de San Agustín, s/n",Elorrio,48230,Vizcaya,946211211.0,946211614.0,s1965@eroski.es,http://www.fundacioneroski.es,2026-01-27T19:23:01.069223
48,Bizkaia,EDEX,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17303&index=1&lang=es_ES,=17303,2026-01-27T18:52:43.725504,G48974737,1318SND,,03/06/1998,29/07/1998,"C/Particular de Indautxu, 9 lonja",Bilbao,48011,Vizcaya,944425784.0,944417512.0,contabilidad@edex.es,http://www.edex.es,2026-01-27T19:23:03.344969
48,Bizkaia,INFANTIL GRUTA DE LOURDES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17304&index=1&lang=es_ES,=17304,2026-01-27T18:52:43.744055,G95014056,1319SND,,30/12/1998,22/04/1999,"Ctra.de Archanda a Santo Domingo, 23",Bilbao,48015,Vizcaya,,,,,2026-01-27T19:23:07.459311
48,Bizkaia,DOMINACIONES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17305&index=1&lang=es_ES,=17305,2026-01-27T18:52:43.764609,G95375382,1320SND,,01/06/2005,17/11/2005,"C/ Heros, 28 - 2º izda.",Bilbao,48009,Vizcaya,944244572.0,944244572.0,asun@ab-asesores.com,,2026-01-27T19:23:09.595089
48,Bizkaia,ESPAÑOLA DE CROHN Y COLITIS ULCEROSA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17306&index=1&lang=es_ES,=17306,2026-01-27T18:52:43.775750,G84367127,1321SND,,14/06/2005,16/03/2006,"C/ Gran Via, 81- 5º departamento 10",Bilbao,48011,Vizcaya,,,,,2026-01-27T19:23:11.766486
48,Bizkaia,DE TRABAJADORES DE LA SIDERURGIA INTEGRAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17307&index=1&lang=es_ES,=17307,2026-01-27T18:52:43.795670,G95455937,1322SND,,23/11/2006,21/01/2008,"c/ Economía, 36. Bajo",Baracaldo,48092,Vizcaya,944180771.0,944384584.0,aftrid@ftsi.es,http://www.ftsi.es,2026-01-27T19:23:14.813361
48,Bizkaia,JEGHAD,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17309&index=1&lang=es_ES,=17309,2026-01-27T18:52:43.829532,G95526943,1324SND,,26/03/2008,26/09/2008,"Alameda de Recalde, 66-7º B",Bilbao,48010,Vizcaya,,,,,2026-01-27T19:23:16.517413
48,Bizkaia,BOSCOS PARA LA PROMOCION SOCIAL,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17311&index=1&lang=es_ES,=17311,2026-01-27T18:52:43.847216,G95615357,1326SND,,24/06/2010,30/07/2010,"Avenida Lehendakari Aguirre, 75",Bilbao,48014,Vizcaya,,,,,2026-01-27T19:23:18.816205
48,Bizkaia,ITAKA-ESCOLAPIOS,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17314&index=1&lang=es_ES,=17314,2026-01-27T18:52:43.859069,G95146841,1329SND,,09/03/2001,02/08/2001,"C/ Juan de Ajuriaguerra, 15",Bilbao,48009,Vizcaya,944244954.0,,itakaescolapios@itakaescolapios.org,https://www.itakaescolapios.org,2026-01-27T19:23:21.783317
48,Bizkaia,LURGAIA FUNDAZIOA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17382&index=1&lang=es_ES,=17382,2026-01-27T18:52:43.878352,G95233805,26AGR,,11/11/2002,26/02/2003,"Rafaela Ibarra, 10 -7º - A",Bilbao,48014,Vizcaya,946732906.0,946733300.0,info@fundacionurdabai.org,http://www.fundacionurdabai.org,2026-01-27T19:23:23.695375
48,Bizkaia,Odisea Linfa,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17430&index=1&lang=es_ES,=17430,2026-01-27T18:52:43.892219,G95544714,74AGR,,30/07/2008,25/06/2009,"Calle Urreta, nº 17, 2º D",Galdakao,48960,Vizcaya,620821028.0,,f.odisealinfa@terra.es,http://fundacionodisealinfa.org,2026-01-27T19:23:25.275638
48,Bizkaia,FINANZAS ETICAS ACTIVISMO Y ECONOMIA CRITICA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18102&index=1&lang=es_ES,=18102,2026-01-27T18:52:43.909313,G95233409,2134JUS,,07/11/2002,21/11/2018,"C/ Santa María, nº 9",Bilbao,48005,Vizcaya,636715013.0,,,,2026-01-27T19:23:27.519846
49,Zamora,HISPANO PORTUGUESA REI AFONSO HENRIQUES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2411&index=1&lang=es_ES,=2411,2026-01-27T18:52:47.395243,G49145766,261EDU,,07/02/1994,31/10/1994,"Avenida Nazareno de San Frontis, s/n",Zamora,49027,Zamora,980535052.0,980532843.0,dirgral@frah.es,http://www.frah.es,2026-01-27T19:23:31.221597
49,Zamora,GONZÁLEZ ALLENDE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2432&index=1&lang=es_ES,=2432,2026-01-27T18:52:47.415852,G49106834,1EDU,,25/07/1847,07/07/1894,"C/. Corredera, 18",Toro,49800,Zamora,980693058.0,,,,2026-01-27T19:23:33.267129
49,Zamora,BALTASAR LOBO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14576&index=1&lang=es_ES,=14576,2026-01-27T18:52:47.436523,G49216310,574CUL,,14/11/2003,18/02/2004,"Plaza Mayor, 1 - Ayuntamiento de Zamora",Zamora,49001,Zamora,913105281.0,,,,2026-01-27T19:23:35.164497
49,Zamora,LEÓN FELIPE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14739&index=1&lang=es_ES,=14739,2026-01-27T18:52:47.458259,G49224439,643CUL,,27/12/2004,16/03/2005,"Plaza Mayor, 1",Zamora,49004,Zamora,980548708.0,,,,2026-01-27T19:23:37.075782
49,Zamora,SINSONTE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=14953&index=1&lang=es_ES,=14953,2026-01-27T18:52:47.478051,G49235229,737CUL,,12/05/2006,17/11/2006,"Pasaje Diego de Losada, 3 - Entreplanta",Zamora,49016,Zamora,902910911.0,,,,2026-01-27T19:23:39.058941
49,Zamora,FUPA FUNDACIÓN PARA LAS ARTES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=15061&index=1&lang=es_ES,=15061,2026-01-27T18:52:47.489940,G49239015,755CUL,,21/11/2006,23/03/2007,"Avenida Tres Cruces, 13",Zamora,49008,Zamora,980524457.0,980513920.0,,,2026-01-27T19:23:40.988068
49,Zamora,ORBE ZERO,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=17315&index=1&lang=es_ES,=17315,2026-01-27T18:52:47.508793,G49237894,1330SND,,08/11/2006,30/07/2007,"Avda. de Soria, Parcela 97 - Polígono Los Llanos",Zamora,49027,Zamora,980538325.0,980161836.0,,,2026-01-27T19:23:42.587021
49,Zamora,LETICIA ROSINO ANDRES,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=18184&index=1&lang=es_ES,=18184,2026-01-27T18:52:47.537555,G49303571,2325JUS,,02/05/2019,16/09/2020,Calle Leticia Rosino Andrés número 6 A,Castrogonzalo,49660,Zamora,917373220.0,,,,2026-01-27T19:23:44.793627
50,Zaragoza,C.I.A.T.R.A (CENTRO DE INVESTIGACIÓN PARA LA APLICACIÓN TERAPÉUTICA DE LA RADIONICA),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2220&index=1&lang=es_ES,=2220,2026-01-27T18:52:51.174619,G50478767,207CIN,,29/07/1991,27/07/1992,"C/. Méndez Núñez, 16",Zaragoza,50003,Zaragoza,976296120.0,,,,2026-01-27T19:23:46.724091
50,Zaragoza,ESPAÑOLA PARA EL ESTUDIO Y TERAPÉUTICA DE LA ENFERMEDAD DE GAUCHER Y OTRAS LISOSOMALES (FEETEG),https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=2224&index=1&lang=es_ES,=2224,2026-01-27T18:52:51.196813,G50638824,288CIN,,12/05/1995,05/03/1996,Calle Carrera del Sábado número 4 (edificio Europa),Zaragoza,50006,Zaragoza,976468041.0,976468041.0,feeteg@sangrezar.com,http://www.zar.unizar..es/gaucher,2026-01-27T19:23:48.958978
50,Zaragoza,NUESTROS MAYORES. PRO DERECHOS FUNDAMENTALES DE LA FAMILIA,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=3485&index=1&lang=es_ES,=3485,2026-01-27T18:52:51.213154,G50817709,471EDU,,07/04/1999,03/12/1999,"C/. Pablo Remacha, 11 - Local",Zaragoza,50008,Zaragoza,,,,,2026-01-27T19:23:51.031210
50,Zaragoza,OJE,https://fundosbuscador.mjusticia.gob.es/fundosbuscador/DetalleFundacion.action?idFundacion=4217&index=1&lang=es_ES,=4217,2026-01-27T18:52:51.223713,G50870062,599EDU,,02/12/2000,17/01/2002,"C/. Gran Vía, 17",Zaragoza,50006,Zaragoza,653585428.0,963865588.0,,,2026-01-27T19:23:55.440646
