nombre,provincia,slug_provincia,direccion,telefono,email,horario,registrador,url,fecha_extraccion
Registro de la Propiedad de Madrid Nº 54,Madrid,madrid,"Alcalá, 540 - Edif. A - planta baja, 28027",91 177 48 54,madrid54@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Pablo Guillermo Durán De La Colina,https://www.registradores.org/directorio/-/registros/propiedad/madrid/madrid/registro-de-la-propiedad-de-madrid-n-54,2026-01-25 23:52:04
Registro de la Propiedad de Madrid Nº 55,Madrid,madrid,"Alcalá, 540 - Edif. A - planta baja, 28027",91 177 48 55,madrid55@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,M.ª Cristina Iribarren Alonso,https://www.registradores.org/directorio/-/registros/propiedad/madrid/madrid/registro-de-la-propiedad-de-madrid-n-55,2026-01-25 23:52:05
Registro de la Propiedad de Majadahonda Nº 01,Madrid,madrid,"Avenida Reyes Católicos, 4 - 1º C, 28220",(91) 638 75 11,majadahonda@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Rosa M.ª del Pilar Romero Paya,https://www.registradores.org/directorio/-/registros/propiedad/madrid/majadahonda/registro-de-la-propiedad-de-majadahonda-n-01,2026-01-25 23:52:05
Registro de la Propiedad de Majadahonda Nº 02,Madrid,madrid,"Avenida Reyes Católicos, 4 - 1º D, 28220",(91) 634 71 72,majadahonda2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Mercedes Jorge García,https://www.registradores.org/directorio/-/registros/propiedad/madrid/majadahonda/registro-de-la-propiedad-de-majadahonda-n-02,2026-01-25 23:52:05
Registro de la Propiedad de Meco,Madrid,madrid,"Pinar, s/n, C.C. Belvalle, 1ª planta - local P11, 28880",91 887 77 50,meco@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Alicia Solesio Jofre De Villegas,https://www.registradores.org/directorio/-/registros/propiedad/madrid/meco/registro-de-la-propiedad-de-meco,2026-01-25 23:52:05
Registro de la Propiedad de Moralzarzal,Madrid,madrid,"Huerta, 30, 28411",91 842 75 60,moralzarzal@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Julio Soler Simonneau,https://www.registradores.org/directorio/-/registros/propiedad/madrid/moralzarzal/registro-de-la-propiedad-de-moralzarzal,2026-01-25 23:52:05
Registro de la Propiedad de Móstoles Nº 01,Madrid,madrid,"La Fragua, 1 - Políg.Los Rosales, 28935",(91) 613 31 04,mostoles1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Nuria Rosa Serna Gómez,https://www.registradores.org/directorio/-/registros/propiedad/madrid/mostoles/registro-de-la-propiedad-de-mostoles-n-01,2026-01-25 23:52:05
Registro de la Propiedad de Móstoles Nº 02,Madrid,madrid,"La Fragua, 1 - Políg.Los Rosales, 28935",(91) 618 95 93,mostoles2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Teresa Posada De Grado,https://www.registradores.org/directorio/-/registros/propiedad/madrid/mostoles/registro-de-la-propiedad-de-mostoles-n-02,2026-01-25 23:52:05
Registro de la Propiedad de Móstoles Nº 03,Madrid,madrid,"La Fragua, 1 - Políg.Los Rosales, 28935",(91) 614 35 62,mostoles3@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Ana M.ª Araiz Rodríguez,https://www.registradores.org/directorio/-/registros/propiedad/madrid/mostoles/registro-de-la-propiedad-de-mostoles-n-03,2026-01-25 23:52:05
Registro de la Propiedad de Móstoles Nº 04,Madrid,madrid,"La Fragua, 1 - Políg.Los Rosales, 28935",(91) 618 37 14,mostoles4@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Ana María Gómez García,https://www.registradores.org/directorio/-/registros/propiedad/madrid/mostoles/registro-de-la-propiedad-de-mostoles-n-04,2026-01-25 23:52:05
Registro de la Propiedad de Navalcarnero Nº 01,Madrid,madrid,"Avda. de la Ermita de San Juan, 58, 28600",(91) 811 18 18,navalcarnero@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,M.ª Isabel Precioso De Murga,https://www.registradores.org/directorio/-/registros/propiedad/madrid/navalcarnero/registro-de-la-propiedad-de-navalcarnero-n-01,2026-01-25 23:52:05
Registro de la Propiedad de Navalcarnero Nº 02,Madrid,madrid,"Avda. de la Ermita de San Juan, 58, 28600",(91) 811 02 68,navalcarnero2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,M.ª Aurora Sacristán Crisanti,https://www.registradores.org/directorio/-/registros/propiedad/madrid/navalcarnero/registro-de-la-propiedad-de-navalcarnero-n-02,2026-01-25 23:52:05
Registro de la Propiedad de Parla Nº 01,Madrid,madrid,"Planeta Venus, 2-4-6, local 2, 28983",(91) 605 73 51,parla1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Carmen Colmenarejo García,https://www.registradores.org/directorio/-/registros/propiedad/madrid/parla/registro-de-la-propiedad-de-parla-n-01,2026-01-25 23:52:05
Registro de la Propiedad de Parla Nº 02,Madrid,madrid,"Planeta Venus, 4 - local 3, 28983",(91) 698 07 12,parla2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Teresa Luisa Palmeiro Pereiro,https://www.registradores.org/directorio/-/registros/propiedad/madrid/parla/registro-de-la-propiedad-de-parla-n-02,2026-01-25 23:52:05
Registro de la Propiedad de Pinto Nº 01,Madrid,madrid,"Real, 3, 28320",91 698 76 98,pinto@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Marina Riesco Gacho,https://www.registradores.org/directorio/-/registros/propiedad/madrid/pinto/registro-de-la-propiedad-de-pinto-n-01,2026-01-25 23:52:05
Registro de la Propiedad de Pinto Nº 02,Madrid,madrid,"Coronados, 3, 28320",91 691 53 37,pinto2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Carmen Colmenarejo García,https://www.registradores.org/directorio/-/registros/propiedad/madrid/pinto/registro-de-la-propiedad-de-pinto-n-02,2026-01-25 23:52:05
Registro de la Propiedad de Pozuelo de Alarcón Nº 01,Madrid,madrid,"Costanilla del Olivar, 1 - 1º of. 3, 28223",(91) 352 39 45,pozuelodealarcon1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Reynaldo Vázquez De Lapuerta,https://www.registradores.org/directorio/-/registros/propiedad/madrid/pozuelo-de-alarcon/registro-de-la-propiedad-de-pozuelo-de-alarcon-n-01,2026-01-25 23:52:05
Registro de la Propiedad de Pozuelo de Alarcón Nº 02,Madrid,madrid,"Costanilla del Olivar, 1 - 1º - ofic. 2, 28223",91 799 25 15,pozuelodealarcon2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Carmen Posada De Grado,https://www.registradores.org/directorio/-/registros/propiedad/madrid/pozuelo-de-alarcon/registro-de-la-propiedad-de-pozuelo-de-alarcon-n-02,2026-01-25 23:52:05
Registro de la Propiedad de Rivas Vaciamadrid,Madrid,madrid,"Marie Curie, 5-7 - local 1.2 - 1ª planta - Edif. Beta, 28521",91 499 47 59,rivasvaciamadrid@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Juan Manuel Llopis Giner,https://www.registradores.org/directorio/-/registros/propiedad/madrid/rivas-vaciamadrid/registro-de-la-propiedad-de-rivas-vaciamadrid,2026-01-25 23:52:05
Registro de la Propiedad de Las Rozas de Madrid Nº 01,Madrid,madrid,"Navarra, 6 - escalera B - 1º, 28231",(91) 636 12 36,lasrozas@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Juan Carlos Falcón y Tella,https://www.registradores.org/directorio/-/registros/propiedad/madrid/rozas-de-madrid-las/registro-de-la-propiedad-de-rozas-de-madrid-las-n-01,2026-01-25 23:52:05
Registro de la Propiedad de Las Rozas de Madrid Nº 02,Madrid,madrid,"Navarra, 6 - escalera B - 3º, 28231",91 636 00 34,lasrozas2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,M.ª Teresa Alonso Prado,https://www.registradores.org/directorio/-/registros/propiedad/madrid/rozas-de-madrid-las/registro-de-la-propiedad-de-rozas-de-madrid-las-n-02,2026-01-25 23:52:05
Registro de la Propiedad de San Agustín del Guadalix,Madrid,madrid,"Pilancón, 1, 28750",91 848 91 51,sanagustindeguadalix@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Silvia Beatriz Rodríguez García,https://www.registradores.org/directorio/-/registros/propiedad/madrid/san-agustin-de-guadalix/registro-de-la-propiedad-de-san-agustin-del-guadalix,2026-01-25 23:52:06
Registro de la Propiedad de San Fernando de Henares,Madrid,madrid,"Albino Pérez Ayestarain, 4 - local, 28830",(91) 673 64 64,sanfernandodehenares@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Raquel Sancho Díaz,https://www.registradores.org/directorio/-/registros/propiedad/madrid/san-fernando-de-henares/registro-de-la-propiedad-de-san-fernando-de-henares,2026-01-25 23:52:06
Registro de la Propiedad de San Lorenzo de El Escorial Nº 02,Madrid,madrid,"Calle del Rey, 28, 28200",91 890 22 61,sanlorenzoescorial2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Enrique Amérigo Alonso,https://www.registradores.org/directorio/-/registros/propiedad/madrid/san-lorenzo-de-el-escorial/registro-de-la-propiedad-de-san-lorenzo-de-el-escorial-n-02,2026-01-25 23:52:06
Registro de la Propiedad de San Lorenzo de El Escorial Nº 03,Madrid,madrid,"Velázquez, 20 - A, 28200",(91) 890 18 61,sanlorenzoescorial3@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Jimena Campuzano Gómez-Acebo,https://www.registradores.org/directorio/-/registros/propiedad/madrid/san-lorenzo-de-el-escorial/registro-de-la-propiedad-de-san-lorenzo-de-el-escorial-n-03,2026-01-25 23:52:06
Registro de la Propiedad de San Martín de Valdeiglesias,Madrid,madrid,"Carretera de Toledo, 7 - 1ª pl - local 5, 28680",(91) 861 06 70,sanmartindevaldeiglesias@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Lucía De Rueda Calvo,https://www.registradores.org/directorio/-/registros/propiedad/madrid/san-martin-de-valdeiglesias/registro-de-la-propiedad-de-san-martin-de-valdeiglesias,2026-01-25 23:52:05
Registro de la Propiedad de San Sebastián de los Reyes Nº 01,Madrid,madrid,"Teide, 3, 28703",91 653 86 03,sansebastiandelosreyes1@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Rafael Calvo González-Vallinas,https://www.registradores.org/directorio/-/registros/propiedad/madrid/san-sebastian-de-los-reyes/registro-de-la-propiedad-de-san-sebastian-de-los-reyes-n-01,2026-01-25 23:52:05
Registro de la Propiedad de San Sebastián de los Reyes Nº 02,Madrid,madrid,"Teide, 3, 28703",91 652 81 99,sansebastiandelosreyes2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Joaquín Luaces Jiménez-Alfaro,https://www.registradores.org/directorio/-/registros/propiedad/madrid/san-sebastian-de-los-reyes/registro-de-la-propiedad-de-san-sebastian-de-los-reyes-n-02,2026-01-25 23:52:05
Registro de la Propiedad de Torrejón de Ardoz Nº 01,Madrid,madrid,"Cantalarrana, 33, 28850",(91) 675 28 56,torrejondeardoz@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Gonzalo Álvarez de Lara y Maza,https://www.registradores.org/directorio/-/registros/propiedad/madrid/torrejon-de-ardoz/registro-de-la-propiedad-de-torrejon-de-ardoz-n-01,2026-01-25 23:52:06
Registro de la Propiedad de Torrejón de Ardoz Nº 02,Madrid,madrid,"Cristo, 5 - 1º pta.7, 28850",(91) 674 97 88,torrejondeardoz2@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Sara Fernández Álvarez,https://www.registradores.org/directorio/-/registros/propiedad/madrid/torrejon-de-ardoz/registro-de-la-propiedad-de-torrejon-de-ardoz-n-02,2026-01-25 23:52:06
Registro de la Propiedad de Torrejón de Ardoz Nº 03,Madrid,madrid,"Marquesas, 5 - local bajo, 28850",91 660 00 43,torrejondeardoz3@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Jesús M.ª Martínez Rojo,https://www.registradores.org/directorio/-/registros/propiedad/madrid/torrejon-de-ardoz/registro-de-la-propiedad-de-torrejon-de-ardoz-n-03,2026-01-25 23:52:06
Registro de la Propiedad de Torrelaguna,Madrid,madrid,"Santa Bárbara, 4 - bajo, 28180",(91) 843 00 32,torrelaguna@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,M.ª Teresa López Ruiz,https://www.registradores.org/directorio/-/registros/propiedad/madrid/torrelaguna/registro-de-la-propiedad-de-torrelaguna,2026-01-25 23:52:06
Registro de la Propiedad de Torrelodones,Madrid,madrid,"Cudillero, 57 - 59, 28250",91 859 35 88,torrelodones@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Enrique Amérigo Alonso,https://www.registradores.org/directorio/-/registros/propiedad/madrid/torrelodones/registro-de-la-propiedad-de-torrelodones,2026-01-25 23:52:06
Registro de la Propiedad de Valdemoro,Madrid,madrid,"Avda. del Mar Mediterráneo, 206 - 208, entrada por C/ Minerva s/n, 28340",(91) 801 88 30,valdemoro@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Luis Miguel Zarabozo Galán,https://www.registradores.org/directorio/-/registros/propiedad/madrid/valdemoro/registro-de-la-propiedad-de-valdemoro,2026-01-25 23:52:06
Registro de la Propiedad de Villaviciosa de Odón,Madrid,madrid,"Humilladero, 18 - bajo, 28670",91 616 29 43,villaviciosadeodon@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Elena Parejo García,https://www.registradores.org/directorio/-/registros/propiedad/madrid/villaviciosa-de-odon/registro-de-la-propiedad-de-villaviciosa-de-odon,2026-01-25 23:52:06
Registro de la Propiedad de Adeje,Santa Cruz de Tenerife,santa-cruz-de-tenerife,"Centro Comercial El Galeón, local P1-1 Avenida Rosa de los Vientos, 10, 38670",(922) 71 51 30,adeje@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Perfecto Blanes Pérez,https://www.registradores.org/directorio/-/registros/propiedad/santa-cruz-de-tenerife/adeje/registro-de-la-propiedad-de-adeje,2026-01-25 23:52:06
Registro de la Propiedad de Arona,Santa Cruz de Tenerife,santa-cruz-de-tenerife,"Avda.Chayofita,18-of.3A-B,Centro Comercial Parque Santiago VI, 38650",(922) 75 38 00,arona@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Cristina Colorado Casado de Amezua,https://www.registradores.org/directorio/-/registros/propiedad/santa-cruz-de-tenerife/arona/registro-de-la-propiedad-de-arona,2026-01-25 23:52:06
Registro de la Propiedad de Granadilla de Abona,Santa Cruz de Tenerife,santa-cruz-de-tenerife,"C/ Castro s/n, 2ª planta - Centro Comercial Guajara, 38611",(922) 39 42 42,granadilla@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Ignacio De la Fuente Guitart,https://www.registradores.org/directorio/-/registros/propiedad/santa-cruz-de-tenerife/granadilla-de-abona/registro-de-la-propiedad-de-granadilla-de-abona,2026-01-25 23:52:06
Registro de la Propiedad de Guía de Isora,Santa Cruz de Tenerife,santa-cruz-de-tenerife,"Avda. Pescadores,6-Edif.Alcalá Center-B1P3-1ªpl.-pta.8, 38686",922 90 17 67,guiadeisora@registrodelapropiedad.org,De lunes a viernes de 09:00 a 17:00 horas | Agosto: De lunes a viernes de 09:00 a 14:00 horas | Los días 24 y 31 de diciembre de 09:00 a 14:00 horas,Miguel Ángel González Garros,https://www.registradores.org/directorio/-/registros/propiedad/santa-cruz-de-tenerife/guia-de-isora/registro-de-la-propiedad-de-guia-de-isora,2026-01-25 23:52:06
